ID,Domain,Phylum,Class,Order,Family,Genus
OTU_9597,Bacteria,Acidobacteria,Acidobacteria_Gp6,Unclassified,Unclassified,Gp6
OTU_1694,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Cytophagaceae,Runella
OTU_105,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Arcobacter
OTU_21797,Bacteria,Actinobacteria,Actinobacteria,Solirubrobacterales,Unclassified,Unclassified
OTU_425,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Sporichthyaceae,Sporichthya
OTU_13634,Bacteria,Proteobacteria,Alphaproteobacteria,Alphaproteobacteria_incertae_sedis,Unclassified,Geminicoccus
OTU_24035,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Chitinophagaceae,Unclassified
OTU_2201,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales_incertae_sedis,Inhella
OTU_1881,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis
OTU_1879,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Chitinophagaceae,Terrimonas
OTU_15011,Bacteria,Proteobacteria,Alphaproteobacteria,Unclassified,Unclassified,Unclassified
OTU_22192,Bacteria,Verrucomicrobia,Spartobacteria,Unclassified,Unclassified,Spartobacteria_genera_incertae_sedis
OTU_20188,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_28528,Bacteria,Proteobacteria,Alphaproteobacteria,Alphaproteobacteria_incertae_sedis,Unclassified,Rhizomicrobium
OTU_3668,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Acetoanaerobium
OTU_3432,Bacteria,Acidobacteria,Acidobacteria_Gp6,Unclassified,Unclassified,Gp6
OTU_2186,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Kineosporiaceae,Angustibacter
OTU_2767,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium
OTU_1772,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Luteolibacter
OTU_1188,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardiaceae,Rhodococcus
OTU_997,Bacteria,Bacteroidetes,Bacteroidetes_incertae_sedis,Unclassified,Unclassified,Ohtaekwangia
OTU_3951,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Planctomyces
OTU_1631,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Unclassified,Unclassified
OTU_2246,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micromonosporaceae,Unclassified
OTU_6045,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae 1,Brevibacillus
OTU_3533,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_22838,Bacteria,Proteobacteria,Betaproteobacteria,Unclassified,Unclassified,Unclassified
OTU_5204,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Yersinia
OTU_14187,Bacteria,Actinobacteria,Actinobacteria,Solirubrobacterales,Conexibacteraceae,Conexibacter
OTU_1806,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Unclassified,Unclassified
OTU_661,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus
OTU_2555,Bacteria,Proteobacteria,Alphaproteobacteria,Alphaproteobacteria_incertae_sedis,Unclassified,Rhizomicrobium
OTU_5844,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Sphingobacteriaceae,Pedobacter
OTU_2914,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales_incertae_sedis,Aquabacterium
OTU_14229,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides
OTU_11082,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micromonosporaceae,Unclassified
OTU_509,Bacteria,Cyanobacteria/Chloroplast,Chloroplast,Unclassified,Chloroplast,Streptophyta
OTU_21108,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Unclassified,Unclassified
OTU_4768,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Unclassified,Unclassified
OTU_28519,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Sulfuritalea
OTU_4817,Bacteria,Verrucomicrobia,Subdivision3,Unclassified,Unclassified,Subdivision3_genera_incertae_sedis
OTU_22103,Bacteria,Actinobacteria,Actinobacteria,Acidimicrobiales,Acidimicrobineae_incertae_sedis,Aciditerrimonas
OTU_7224,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis
OTU_13867,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillibacter
OTU_26006,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Stella
OTU_9185,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylococcus
OTU_7748,Bacteria,Proteobacteria,Alphaproteobacteria,Unclassified,Unclassified,Unclassified
OTU_4909,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Chitinophagaceae,Flavisolibacter
OTU_5034,Bacteria,Chloroflexi,Caldilineae,Caldilineales,Caldilineaceae,Caldilinea
OTU_30790,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_12512,Bacteria,Actinobacteria,Actinobacteria,Unclassified,Unclassified,Unclassified
OTU_1149,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Unclassified
OTU_3296,Bacteria,Proteobacteria,Gammaproteobacteria,Unclassified,Unclassified,Unclassified
OTU_17386,Bacteria,Proteobacteria,Gammaproteobacteria,Unclassified,Unclassified,Unclassified
OTU_275,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Geodermatophilaceae,Blastococcus
OTU_1279,Bacteria,Acidobacteria,Acidobacteria_Gp1,Unclassified,Unclassified,Gp1
OTU_46,Bacteria,Acidobacteria,Acidobacteria_Gp1,Unclassified,Unclassified,Gp1
OTU_16646,Bacteria,Proteobacteria,Unclassified,Unclassified,Unclassified,Unclassified
OTU_7420,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia
OTU_1840,Bacteria,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Unclassified
OTU_2903,Bacteria,Actinobacteria,Actinobacteria,Solirubrobacterales,Conexibacteraceae,Conexibacter
OTU_1354,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter
OTU_1235,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Unclassified
OTU_6756,Bacteria,Proteobacteria,Gammaproteobacteria,Unclassified,Unclassified,Unclassified
OTU_241,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_5927,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Zavarzinella
OTU_7453,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Chitinophagaceae,Unclassified
OTU_8599,Bacteria,Verrucomicrobia,Subdivision3,Unclassified,Unclassified,Subdivision3_genera_incertae_sedis
OTU_16412,Bacteria,Proteobacteria,Betaproteobacteria,Unclassified,Unclassified,Unclassified
OTU_6737,Bacteria,Proteobacteria,Unclassified,Unclassified,Unclassified,Unclassified
OTU_1930,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Aquimonas
OTU_18353,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Gemmata
OTU_25574,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Gemmata
OTU_2826,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Unclassified,Unclassified
OTU_1639,Bacteria,Proteobacteria,Gammaproteobacteria,Unclassified,Unclassified,Unclassified
OTU_4139,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Gemmata
OTU_4287,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Unclassified
OTU_4285,Bacteria,Acidobacteria,Acidobacteria_Gp3,Unclassified,Unclassified,Gp3
OTU_1072,Bacteria,Actinobacteria,Actinobacteria,Unclassified,Unclassified,Unclassified
OTU_4257,Bacteria,Proteobacteria,Gammaproteobacteria,Unclassified,Unclassified,Unclassified
OTU_97,Bacteria,Acidobacteria,Acidobacteria_Gp16,Unclassified,Unclassified,Gp16
OTU_1379,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Sphingobacteriaceae,Unclassified
OTU_18506,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unclassified,Unclassified
OTU_1688,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Unclassified,Unclassified
OTU_4924,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Brucellaceae,Ochrobactrum
OTU_7359,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Blastopirellula
OTU_21673,Bacteria,Acidobacteria,Acidobacteria_Gp16,Unclassified,Unclassified,Gp16
OTU_5885,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Paludibacter
OTU_3867,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Unclassified,Unclassified
OTU_2088,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Stella
OTU_98,Bacteria,Verrucomicrobia,Subdivision3,Unclassified,Unclassified,Subdivision3_genera_incertae_sedis
OTU_869,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_7188,Bacteria,Acidobacteria,Acidobacteria_Gp1,Unclassified,Unclassified,Granulicella
OTU_5045,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosomonas
OTU_339,Bacteria,Verrucomicrobia,Subdivision3,Unclassified,Unclassified,Subdivision3_genera_incertae_sedis
OTU_15131,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Unclassified,Unclassified
OTU_5936,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium
OTU_9132,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
OTU_3386,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
OTU_12031,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_405,Bacteria,Actinobacteria,Actinobacteria,Unclassified,Unclassified,Unclassified
OTU_26272,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella
OTU_31662,Bacteria,Acidobacteria,Acidobacteria_Gp16,Unclassified,Unclassified,Gp16
OTU_4112,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_1248,Bacteria,Actinobacteria,Actinobacteria,Unclassified,Unclassified,Unclassified
OTU_6515,Bacteria,Firmicutes,Unclassified,Unclassified,Unclassified,Unclassified
OTU_10385,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Gemmata
OTU_1617,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio
OTU_30176,Bacteria,Proteobacteria,Unclassified,Unclassified,Unclassified,Unclassified
OTU_3337,Bacteria,Proteobacteria,Alphaproteobacteria,Unclassified,Unclassified,Unclassified
OTU_8675,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Planctomyces
OTU_13341,Bacteria,Actinobacteria,Actinobacteria,Unclassified,Unclassified,Unclassified
OTU_5908,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Unclassified,Unclassified
OTU_2346,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas
OTU_2066,Bacteria,Acidobacteria,Acidobacteria_Gp16,Unclassified,Unclassified,Gp16
OTU_4737,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Planctomyces
OTU_5722,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unclassified,Unclassified
OTU_750,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium
OTU_638,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_833,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,Chondromyces
OTU_1989,Bacteria,Actinobacteria,Actinobacteria,Solirubrobacterales,Conexibacteraceae,Conexibacter
OTU_10,Bacteria,Verrucomicrobia,Spartobacteria,Unclassified,Unclassified,Spartobacteria_genera_incertae_sedis
OTU_8849,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus
OTU_5382,Bacteria,Actinobacteria,Actinobacteria,Acidimicrobiales,Acidimicrobiaceae,Unclassified
OTU_122,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacteraceae,Unclassified
OTU_16872,Bacteria,Firmicutes,Clostridia,Unclassified,Unclassified,Unclassified
OTU_3723,Bacteria,Proteobacteria,Unclassified,Unclassified,Unclassified,Unclassified
OTU_2441,Bacteria,Proteobacteria,Alphaproteobacteria,Unclassified,Unclassified,Unclassified
OTU_2968,Bacteria,Bacteroidetes,Unclassified,Unclassified,Unclassified,Unclassified
OTU_14068,Bacteria,Proteobacteria,Unclassified,Unclassified,Unclassified,Unclassified
OTU_14901,Bacteria,Proteobacteria,Unclassified,Unclassified,Unclassified,Unclassified
OTU_12257,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Chitinophagaceae,Unclassified
OTU_162,Bacteria,Acidobacteria,Acidobacteria_Gp16,Unclassified,Unclassified,Gp16
OTU_2149,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Geodermatophilaceae,Modestobacter
OTU_9633,Bacteria,Acidobacteria,Holophagae,Holophagales,Holophagaceae,Geothrix
OTU_192,Bacteria,Acidobacteria,Acidobacteria_Gp2,Unclassified,Unclassified,Gp2
OTU_3975,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
OTU_293,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,Steroidobacter
OTU_1782,Bacteria,Firmicutes,Bacilli,Bacillales,Pasteuriaceae,Pasteuria
OTU_9389,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Gemmata
OTU_5529,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Prosthecobacter
OTU_1857,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio
OTU_21237,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium
OTU_8522,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Unclassified,Unclassified
OTU_17663,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Unclassified
OTU_3551,Bacteria,Proteobacteria,Alphaproteobacteria,Unclassified,Unclassified,Unclassified
OTU_1057,Bacteria,Actinobacteria,Actinobacteria,Unclassified,Unclassified,Unclassified
OTU_373,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Oxalicibacterium
OTU_2218,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_5272,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
OTU_14500,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Chitinophagaceae,Unclassified
OTU_10274,Bacteria,Actinobacteria,Actinobacteria,Rubrobacterales,Rubrobacteraceae,Rubrobacter
OTU_2572,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Unclassified,Unclassified
OTU_3332,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_441,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Sulfuritalea
OTU_633,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Unclassified
OTU_214,Bacteria,Verrucomicrobia,Spartobacteria,Unclassified,Unclassified,Spartobacteria_genera_incertae_sedis
OTU_8329,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichales_incertae_sedis,Caedibacter
OTU_2036,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Unclassified
OTU_8998,Bacteria,Proteobacteria,Unclassified,Unclassified,Unclassified,Unclassified
OTU_9069,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Unclassified
OTU_559,Bacteria,Actinobacteria,Actinobacteria,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter
OTU_12346,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardiaceae,Nocardia
OTU_3313,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Unclassified
OTU_1917,Bacteria,Actinobacteria,Actinobacteria,Unclassified,Unclassified,Unclassified
OTU_3412,Bacteria,Verrucomicrobia,Unclassified,Unclassified,Unclassified,Unclassified
OTU_23444,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Chitinophagaceae,Ferruginibacter
OTU_28,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Sporosarcina
OTU_924,Bacteria,Acidobacteria,Acidobacteria_Gp4,Unclassified,Unclassified,Gp4
OTU_2139,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Blastopirellula
OTU_11657,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Erysipelotrichaceae_incertae_sedis
OTU_29978,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Unclassified
OTU_11683,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae,Haliangium
OTU_2399,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_3472,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
OTU_6272,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Pseudorhodobacter
OTU_13411,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Roseomonas
OTU_178,Bacteria,Actinobacteria,Actinobacteria,Unclassified,Unclassified,Unclassified
OTU_25576,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Unclassified
OTU_8374,Bacteria,Proteobacteria,Deltaproteobacteria,Unclassified,Unclassified,Unclassified
OTU_3531,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Unclassified
OTU_5752,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Zavarzinella
OTU_27637,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae 1,Paenibacillus
OTU_1681,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas
OTU_31463,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_3638,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium
OTU_2012,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_4374,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides
OTU_4357,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Aminobacter
OTU_14284,Bacteria,Cyanobacteria/Chloroplast,Chloroplast,Unclassified,Chloroplast,Streptophyta
OTU_14381,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Cytophagaceae,Flexibacter
OTU_7347,Bacteria,Firmicutes,Bacilli,Bacillales,Pasteuriaceae,Pasteuria
OTU_155,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium
OTU_3298,Bacteria,Verrucomicrobia,Unclassified,Unclassified,Unclassified,Unclassified
OTU_5485,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_945,Bacteria,Verrucomicrobia,Spartobacteria,Unclassified,Unclassified,Spartobacteria_genera_incertae_sedis
OTU_3241,Bacteria,Bacteroidetes,Unclassified,Unclassified,Unclassified,Unclassified
OTU_4,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingosinicella
OTU_3319,Bacteria,Acidobacteria,Acidobacteria_Gp6,Unclassified,Unclassified,Gp6
OTU_13366,Bacteria,Chlamydiae,Chlamydiae,Chlamydiales,Parachlamydiaceae,Parachlamydia
OTU_4907,Bacteria,Bacteroidetes,Unclassified,Unclassified,Unclassified,Unclassified
OTU_959,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Flavobacterium
OTU_13591,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Leucobacter
OTU_5482,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_15226,Bacteria,Verrucomicrobia,Subdivision3,Unclassified,Unclassified,Subdivision3_genera_incertae_sedis
OTU_279,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae 1,Bacillus
OTU_7549,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Planctomyces
OTU_32,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Unclassified,Unclassified
OTU_1229,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas
OTU_1660,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium
OTU_7852,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,Chondromyces
OTU_30788,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Unclassified
OTU_511,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacteraceae,Cystobacter
OTU_5991,Bacteria,Proteobacteria,Alphaproteobacteria,Unclassified,Unclassified,Unclassified
OTU_1570,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_4136,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Camelimonas
OTU_2527,Bacteria,Actinobacteria,Actinobacteria,Solirubrobacterales,Unclassified,Unclassified
OTU_21972,Bacteria,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified
OTU_25209,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium
OTU_1485,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Unclassified
OTU_4970,Bacteria,Bacteroidetes,Unclassified,Unclassified,Unclassified,Unclassified
